Wo 9464               HIP 68447     14 00 45.26 +18 05 57.3  -0.146   0.284 J14004527+1805565  7.860  7.254  7.110 c       Hipparcos
Gl 536                HIP 68469     14 01 03.19 -02 39 17.5  -0.825   0.598 J14010324-0239180  6.516  5.935  5.683         Hipparcos
Gl 536.1 A            Wo 9465 A     14 01 58.75 +15 29 41.1   0.112  -0.018 J14015873+1529405  7.728  7.110  6.903 f       Hipparcos
Gl 536.1 B            Wo 9465 B     14 01 58.76 +15 29 39.4   0.112  -0.018 J14015873+1529405  7.728  7.110  6.903 f       Hipparcos
GJ 3822               HIP 68570     14 02 19.62 +13 41 22.7   0.098  -0.143 J14021961+1341229  7.563  6.894  6.706         Hipparcos
GJ 3821                             14 02 28.88 -21 00 36.8   0.513  -0.363 J14022888-2100369  9.163  8.597  8.252         2MASS
Gl 537 A                            14 02 33.17 +46 20 23.9   0.583  -0.046 J14023312+4620239  6.269  5.646  5.386         2MASS
Gl 537 B                            14 02 33.24 +46 20 26.6   0.583  -0.046 J14023324+4620266  6.264  5.654  5.431         2MASS
GJ 3823                             14 02 46.67 -24 31 49.6  -0.362   0.408 J14024670-2431502  8.635  8.103  7.840         2MASS
GJ 3824               HIP 68634     14 02 56.87 +14 58 31.2  -0.057   0.004 J14025689+1458314  5.718  5.353  5.253         Hipparcos
Gl 538                HIP 68682     14 03 32.35 +10 47 12.4   0.091  -0.308 J14033235+1047121  5.388  4.765  4.459         Hipparcos
GJ 2105                             14 03 33.62 -58 37 23.4  -0.132  -0.048 J14033362-5837233 12.486 11.958 11.823 c       2MASS
Gl 538.1              Wo 9466       14 06 22.30 -26 40 56.5   0.043  -0.141 J14062229-2640565  1.403  0.840  0.753         Hipparcos
Gl 539                HIP 68933     14 06 40.95 -36 22 11.8  -0.520  -0.519 J14064097-3622113  0.403 -0.199 -0.274         Hipparcos
GJ 3825                             14 06 55.59 +38 36 56.1   0.363  -0.981 J14065553+3836577 11.466 11.015 10.860         2MASS
Gl 540                HIP 69064     14 08 12.97 +80 35 50.2   0.211  -0.544 J14081297+8035500  7.179  6.532  6.327         Hipparcos
GJ 3826                             14 08 22.67 +75 51 07.4  -0.369   0.337 J14082273+7551071  8.349  7.785  7.563         2MASS
Gl 539.1              Wo 9467       14 08 27.17 -74 51 01.0  -0.242   0.180 J14082713-7451010  4.916  4.677  4.580         Hipparcos
Gl 539.2              Wo 9469       14 09 27.18 -30 55 49.1  -0.459  -0.226 J14092718-3055490  8.793  8.116  7.896         Hipparcos
Wo 9468               HIP 69201     14 10 02.69 -61 31 18.4  -0.459  -0.644 J14100268-6131185  8.179  7.761  7.657         Hipparcos
Wo 9470               HIP 69226     14 10 23.93 +25 05 30.0  -0.024  -0.059 J14102394+2505301  3.921  3.656  3.649         Hipparcos
GJ 3827               HIP 69357     14 11 46.17 -12 36 42.4  -0.256  -0.180 J14114619-1236420  6.360  5.949  5.861         Hipparcos
GJ 3828 A                           14 12 10.98 -00 35 04.3  -0.694   0.254 J14121102-0035045  9.352  8.792  8.546         2MASS
GJ 3829 B                           14 12 12.12 -00 35 16.3  -0.694   0.254 J14121215-0035165 13.091 12.533 12.086         2MASS
GJ 3830               HIP 69414     14 12 45.24 -03 19 12.3  -0.162  -0.323 J14124525-0319120  5.737  5.376  5.304         Hipparcos
Gl 540.1              Wo 9471       14 12 46.03 -27 15 40.3  -0.014  -0.034 J14124603-2715401  3.044  2.511  2.388         Hipparcos
Gl 540.2                            14 13 04.86 -12 01 26.9  -0.636  -0.413 J14130492-1201262  9.040  8.453  8.163         2MASS
GJ 2106               HIP 69454     14 13 12.88 -56 44 31.4   0.353   0.182 J14131288-5644314  6.951  6.394  6.136 c       Hipparcos
Wo 9472               HIP 69485     14 13 31.19 -06 57 32.3   0.113   0.138 J14133119-0657323  7.386  6.780  6.571         Hipparcos
GJ 3833               HIP 69526     14 13 57.08 +30 13 01.9  -0.399   0.174 J14135713+3013015  6.083  5.568  5.470         Hipparcos
GJ 3832 C                           14 14 17.00 -15 21 12.8  -0.075  -0.206 J14141700-1521125  9.687  9.105  8.825         2MASS
GJ 3831 AB            HIP 69562     14 14 21.36 -15 21 21.8  -0.141  -0.200 J14142141-1521215  7.430  6.781  6.601 e,f     Hipparcos
GJ 3834                             14 14 26.55 +23 27 33.7  -0.192  -0.443 J14142656+2327340  9.516  8.915  8.628         2MASS
GJ 3835                             14 14 59.12 +10 24 40.4   0.006  -0.332 J14145912+1024402  9.165  8.547  8.288         2MASS
GJ 3836                             14 15 16.97 +45 00 53.2  -0.699  -0.252 J14151707+4500536  8.014  7.474  7.227         2MASS
GJ 1182                             14 15 32.55 +04 39 31.4  -0.753  -0.746 J14153253+0439312  9.433  8.936  8.618         2MASS
Gl 540.3              HIP 69671     14 15 38.69 -45 00 02.7   0.128  -0.136 J14153866-4500026  5.237  5.040  4.887         Hipparcos
Gl 541                HIP 69673 A   14 15 39.67 +19 10 56.7  -1.093  -1.999 J14153968+1910558 -2.252 -2.810 -2.911         Hipparcos
Wo 9473               HIP 69701     14 16 00.87 -06 00 02.0  -0.026  -0.420 J14160086-0600016  3.140  2.909  2.801         Hipparcos
Wo 9474 A             HIP 69713     14 16 09.93 +51 22 02.0  -0.150   0.090 J14160992+5122019  4.638  4.320  4.293         Hipparcos
Wo 9474 B                           14 16 12.18 +51 22 34.7  -0.154   0.079 J14161217+5122346  6.744  6.320  6.261         2MASS
GJ 3837               HIP 69732     14 16 23.02 +46 05 17.9  -0.187   0.159 J14162308+4605177  3.983  4.030  3.910         Hipparcos
GJ 3839                             14 17 02.87 +31 42 47.0  -0.590  -0.137 J14170294+3142472  8.443  7.888  7.609         2MASS
GJ 3838                             14 17 04.88 +10 35 36.0  -0.249  -0.076 J14170487+1035359  8.185  7.533  7.279         2MASS
Gl 541.2              Wo 9475       14 17 24.38 +45 26 40.1   0.045  -0.020 J14172437+4526401  7.389  6.781  6.601         Hipparcos
GJ 3840                             14 17 59.06 -00 31 29.4  -0.275  -0.265 J14175905-0031295  9.040  8.498  8.281         2MASS
Gl 541.1              HIP 69881     14 18 00.73 -07 32 32.6   0.266  -0.234 J14180071-0732325  5.293  4.949  4.833         Hipparcos
Gl 542.2              Wo 9477       14 18 58.28 -06 36 13.1  -0.016  -0.426 J14185829-0636128  6.637  5.995  5.854         Hipparcos
Gl 542.1 AB           Wo 9476 AB    14 19 00.89 -25 48 55.5  -0.352   0.365 J14190091-2548557  4.956  4.717  4.512 e,f     Hipparcos
Gl 542                HIP 69972     14 19 04.83 -59 22 44.5  -0.454  -0.810 J14190485-5922447  4.976  4.671  4.332         Hipparcos
Gl 543                Wo 9478       14 19 11.01 -07 18 12.0  -1.117  -0.767 J14191106-0718113  9.665  9.233  8.917         2MASS
GJ 3841               HIP 69989     14 19 16.28 +13 00 15.5   0.106  -0.033 J14191627+1300155  4.739  4.538  4.394         Hipparcos
Gl 544 A              HIP 70016     14 19 34.86 -05 09 04.3  -0.633  -0.122 J14193488-0509041  6.089  5.643  5.541         Hipparcos
Gl 544 B                            14 19 35.83 -05 09 08.1  -0.630  -0.128 J14193585-0509080 10.486  9.880  9.592         2MASS
GJ 3842                             14 20 04.69 +39 03 01.5  -0.021   0.068 J14200468+3903014  8.572  7.946  7.714         2MASS
Gl 545                              14 20 07.36 -09 37 13.4  -0.612  -0.868 J14200739-0937127  8.740  8.191  7.976         2MASS
GJ 3844                             14 21 03.48 +27 35 32.8  -0.272   0.110 J14210349+2735327  8.928  8.325  8.088         2MASS
GJ 3843                             14 21 15.13 -01 07 19.7   0.176  -0.600 J14211512-0107199  8.948  8.391  8.093         2MASS
Gl 545.1              Wo 9479       14 21 23.19 -40 23 38.2  -0.562  -0.069 J14212322-4023382  7.097  6.608  6.447         Hipparcos
Gl 546                HIP 70218     14 21 57.22 +29 37 46.6  -0.631  -0.307 J14215724+2937468  6.135  5.559  5.425         Hipparcos
GJ 2107               HIP 70308     14 23 06.40 -68 22 57.6   0.058  -0.241 J14230639-6822577  7.421  6.815  6.559 c       Hipparcos
GJ 3845                             14 23 07.82 -22 17 09.1  -0.270  -0.463 J14230784-2217083 10.402  9.787  9.504         2MASS
Gl 547                HIP 70319     14 23 15.29 +01 14 29.7   0.223  -0.478 J14231528+0114294  5.053  4.814  4.644         Hipparcos
GJ 3846               HIP 70475     14 24 55.98 +08 53 15.4   0.546   0.158 J14245599+0853155  8.420  7.802  7.590         Hipparcos
Gl 549 B                            14 25 11.59 +51 49 53.3  -0.241  -0.405 J14251160+5149535  7.883  7.276  7.055 h       2MASS
Gl 549 A              HIP 70497     14 25 11.80 +51 51 02.7  -0.237  -0.399 J14251181+5151029  3.179  2.980  2.739 h       Hipparcos
Gl 549 C                            14 25 23.63 +53 19 22.1  -0.241  -0.405 J14252363+5319221 10.803 10.336 10.174 c,h     2MASS
GJ 3847                             14 25 30.78 -20 15 42.7  -0.545   0.166 J14253079-2015427 10.314  9.732  9.471         2MASS
Gl 548 A              HIP 70529     14 25 43.48 +23 37 01.5   0.795  -1.118 J14254349+2337010  6.769  6.162  5.973         Hipparcos
Gl 548 B              HIP 70536     14 25 46.65 +23 37 13.7   0.795  -1.119 J14254667+2337133  6.889  6.302  6.091         Hipparcos
Gl 550                HIP 70695     14 27 32.97 -51 55 59.1  -0.305   0.040 J14273298-5155591  6.634  6.287  6.215         Hipparcos
Gl 550.1              Wo 9480       14 27 44.99 +23 50 27.0  -0.518   0.075 J14274507+2350269  8.561  7.963  7.860         Hipparcos
GJ 1183 A                           14 27 56.08 -00 22 31.1  -0.401   0.093 J14275607-0022310  9.305  8.700  8.403         2MASS
GJ 1183 B                           14 27 56.41 -00 22 19.1  -0.401   0.093 J14275640-0022191  9.345  8.761  8.461         2MASS
Gl 550.2 A            Wo 9481 A     14 28 12.14 -02 13 40.7  -0.140  -0.001 J14281216-0213406  3.541  3.116  3.067         Hipparcos
Gl 550.2 B            Wo 9481 B     14 28 12.46 -02 13 42.4  -0.140  -0.001                                                Hipparcos
GJ 3851                             14 28 31.69 +45 54 32.8  -0.903   0.089 J14283182+4554326 11.336 10.746 10.434         2MASS
GJ 3849                             14 28 43.24 +33 10 39.3  -0.354  -0.720 J14284323+3310391 11.990 11.225 10.744         2MASS
GJ 3850               HIP 70826     14 29 01.18 +12 07 20.2  -0.108   0.065 J14290118+1207200  6.667  6.140  6.034         Hipparcos
Gl 550.3              Wo 9482       14 29 18.56 -46 27 49.7  -0.047  -0.198 J14291857-4627496  7.639  7.006  6.790         Hipparcos
GJ 3859               HIP 70857     14 29 22.30 +80 48 35.5  -0.072  -0.130 J14292223+8048355  5.425  5.011  4.917         Hipparcos
Gl 552                HIP 70865     14 29 29.70 +15 31 57.5  -1.052   1.306 J14292971+1531578  7.229  6.605  6.393         Hipparcos
GJ 3852               HIP 70873     14 29 36.81 +41 47 45.3   0.161  -0.221 J14293678+4147456  5.105  4.847  4.736         Hipparcos
Gl 551                HIP 70890     14 29 42.95 -62 40 46.2  -3.776   0.768 J14294291-6240465  5.357  4.835  4.384         Hipparcos
GJ 3853                             14 29 59.55 +29 34 02.5  -0.229  -0.463 J14295956+2934028 10.072  9.471  9.238         2MASS
GJ 3855                             14 30 37.79 +59 43 25.1  -0.806   0.177 J14303787+5943249 10.790 10.140  9.788         2MASS
Gl 554                HIP 70950     14 30 44.98 +35 27 13.5  -0.481   0.198 J14304497+3527135  6.756  6.308  6.135         Hipparcos
Gl 553                HIP 70956     14 30 47.72 -08 38 46.8  -1.270  -0.241 J14304779-0838465  6.616  6.007  5.769         Hipparcos
Gl 552.1              Wo 9483       14 30 58.87 -54 06 05.1  -0.193  -0.256 J14305887-5406051  8.597  7.426  7.273         2MASS
Gl 553.1              Wo 9484       14 31 01.16 -12 17 46.0  -0.405  -0.400 J14310120-1217451  7.803  7.259  6.961         Hipparcos
GJ 3854 AB            HIP 71006     14 31 19.75 -15 38 19.8   0.222  -0.375 J14311979-1538189  6.591  6.197  6.122 e,f     Hipparcos
GJ 3856                             14 32 10.81 +16 00 49.4   0.171  -0.056 J14321078+1600494  9.288  8.715  8.471         2MASS
GJ 1184               Wo 9485       14 32 13.15 +11 21 11.1   0.079   0.195 J14321316+1121113  7.287  6.688  6.515         Hipparcos
GJ 3858                             14 32 14.54 +49 39 05.8  -0.585  -0.107 J14321453+4939058  9.277  8.782  8.561         2MASS
GJ 3857               HIP 71108 A   14 32 30.54 +05 46 39.5  -0.085   0.323 J14323054+0546397  8.107  7.515  7.347         Hipparcos
GJ 2109               HIP 71135     14 32 52.22 -52 38 46.6  -0.242  -0.049 J14325220-5238465  8.039  7.397  7.242 c       Hipparcos
GJ 2108                             14 33 07.71 -81 20 14.1  -0.211  -0.397 J14330759-8120145 13.577 13.603 13.645         2MASS
Gl 556                HIP 71181     14 33 28.87 +52 54 31.7  -0.192   0.247 J14332887+5254315  5.436  4.872  4.789         Hipparcos
Wo 9486               HIP 71188     14 33 33.93 -09 55 55.2  -0.263  -0.503 J14333395-0955550  8.114  7.477  7.334         Hipparcos
Gl 555                HIP 71253     14 34 16.81 -12 31 10.4  -0.358   0.595 J14341683-1231106  6.838  6.262  5.939         Hipparcos
Gl 557                HIP 71284     14 34 40.82 +29 44 42.5   0.189   0.132 J14344080+2944422  3.561  3.462  3.336         Hipparcos
Gl 558                HIP 71311     14 34 57.81 +33 44 48.2  -0.712   0.241 J14345780+3344481  7.107  6.467  6.347         Hipparcos
GJ 3860               HIP 71395     14 36 00.56 +09 44 47.5   0.205  -0.250 J14360055+0944474  5.772  5.303  5.142         Hipparcos
GJ 3861                             14 36 53.01 +58 20 55.1   0.619  -0.663 J14365301+5820549  8.079  7.548  7.350         2MASS
Gl 558.1              Wo 9487       14 37 46.26 -67 55 55.3  -0.347  -0.281 J14374625-6755554  5.172  4.905  4.775         Hipparcos
GJ 3862               HIP 71571     14 38 13.99 +18 17 54.2  -0.029  -0.065 J14381399+1817542  3.947  3.409  3.185         Hipparcos
Gl 559.1              Wo 9488       14 39 00.21 +64 17 30.0  -0.136  -0.025 J14390026+6417299  6.315  6.012  5.914         Hipparcos
Gl 559 B              HIP 71681     14 39 35.08 -60 50 13.8  -3.600   0.952 J14393592-6050069 -1.454 -1.886 -2.008 f       Hipparcos
Gl 559 A              HIP 71683     14 39 36.50 -60 50 02.3  -3.678   0.482 J14393592-6050069 -1.454 -1.886 -2.008 f       Hipparcos
Wo 9489               HIP 71748     14 40 33.67 +31 28 46.9   0.113  -0.856 J14403366+3128477  9.372  8.733  8.588 c       Hipparcos
GJ 3863               HIP 71855     14 41 52.46 -75 08 22.1   0.120  -0.019 J14415245-7508221  5.525  5.214  5.072         Hipparcos
Wo 9492               HIP 71898     14 42 21.57 +66 03 20.7  -0.309  -0.033 J14422164+6603208  7.306  6.733  6.491         Hipparcos
Wo 9490 C             HIP 71904     14 42 26.26 +19 30 12.7  -0.263  -0.179 J14422626+1930125  7.452  6.803  6.663         Hipparcos
Gl 560 B                            14 42 28.62 -64 58 41.3  -0.185  -0.236 J14422861-6458413  6.241  5.690  5.514         2MASS
Gl 560 A              HIP 71908     14 42 30.42 -64 58 30.5  -0.192  -0.234 J14423039-6458305  2.544  2.471  2.425         Hipparcos
Wo 9490 B             HIP 71914 B   14 42 33.62 +19 28 46.7  -0.262  -0.179 J14423363+1928468  6.596  5.972  5.824 f       Hipparcos
Wo 9490 A             HIP 71914 A   14 42 33.65 +19 28 47.2  -0.262  -0.179 J14423363+1928468  6.596  5.972  5.824 f       Hipparcos
Wo 9491               HIP 71957     14 43 03.62 -05 39 29.5   0.104  -0.320 J14430363-0539291  3.335  3.069  3.039         Hipparcos
Gl 561                HIP 71981     14 43 19.04 +26 44 59.1  -0.330   0.012 J14431902+2644590  8.281  7.906  7.849         Hipparcos
GJ 3864 A                           14 44 35.52 -22 15 11.1  -0.129  -0.339 J14443553-2215105  7.231  6.751  6.570         2MASS
GJ 3865 B                           14 44 40.12 -22 14 46.1  -0.107  -0.329 J14444013-2214455 10.569  9.992  9.644         2MASS
Wo 9493               HIP 72125     14 45 14.46 +16 57 51.4  -0.061  -0.052 J14451445+1657513  2.869  2.494  2.334         Hipparcos
Gl 561.1 A            Wo 9494 A     14 46 00.08 -25 26 35.5  -0.151  -0.108 J14460009-2526354  4.119  4.279  4.432         Hipparcos
Gl 561.1 B            Wo 9494 B     14 46 00.59 -25 26 40.1  -0.151  -0.108 J14460059-2526399    ---  5.718  5.639         Hipparcos
Gl 562                HIP 72237     14 46 23.28 +16 29 48.1  -0.111  -0.920 J14462327+1629482  6.821  6.217  6.062         Hipparcos
GJ 2110               HIP 72281     14 46 52.33 -53 20 58.0  -0.010  -0.010 J14465233-5320580  7.434  6.619  6.346 c       Hipparcos
Gl 563                              14 47 04.47 -12 44 26.9  -0.470  -0.190 J14470452-1244265  8.837  8.219  8.001 c       2MASS
GJ 3867               HIP 72312     14 47 16.10 +02 42 11.6  -0.288  -0.078 J14471609+0242116  6.151  5.688  5.615         Hipparcos
GJ 3866                             14 47 25.34 -17 42 15.8  -1.123  -0.352 J14472548-1742151 14.948 14.640 14.724         2MASS
GJ 1185                             14 47 55.17 -03 09 35.5  -0.529   0.390 J14475520-0309357  9.780  9.279  9.060         2MASS
Gl 563.1              HIP 72387     14 48 01.43 +38 27 58.5  -0.068  -0.128 J14480143+3827586  7.230  6.646  6.494         Hipparcos
Gl 563.2 B            Wo 9495 B     14 49 31.46 -26 06 32.5  -1.390   0.136 J14493159-2606322  8.661  8.132  7.893 h       2MASS
Gl 563.2 A            Wo 9495 A     14 49 33.25 -26 06 20.8  -1.422  -0.204 J14493338-2606205  8.438  7.864  7.640 h       2MASS
Wo 9496               HIP 72528     14 49 43.03 +23 01 56.4   0.052  -0.006 J14494301+2301565  6.237  6.087  6.042 c       Hipparcos
Gl 564                HIP 72567     14 50 15.81 +23 54 42.6   0.144   0.031 J14501581+2354424  4.998  4.688  4.458         Hipparcos
